,Unnamed: 0,respondent,resp_id_old,subset,subset_old,survey_immediate_start,sns_filename_x,sns_findSpecific_Item1_RT,sns_findSpecific_Item1_AOISelected,sns_findSpecific_Item1_AOIAccuracy,sns_findSpecific_Item1_FixationCount,sns_findSpecific_Item2_RT,sns_findSpecific_Item2_AOISelected,sns_findSpecific_Item2_AOIAccuracy,sns_findSpecific_Item2_FixationCount,sns_findSpecific_Item3_RT,sns_findSpecific_Item3_AOISelected,sns_findSpecific_Item3_AOIAccuracy,sns_findSpecific_Item3_FixationCount,sns_findSpecific_Item4_RT,sns_findSpecific_Item4_AOISelected,sns_findSpecific_Item4_AOIAccuracy,sns_findSpecific_Item4_FixationCount,sns_findSpecific_Item5_RT,sns_findSpecific_Item5_AOISelected,sns_findSpecific_Item5_AOIAccuracy,sns_findSpecific_Item5_FixationCount,sns_findSpecific_Item1_subjUndiscovered,sns_findSpecific_Item2_subjUndiscovered,sns_findSpecific_Item3_subjUndiscovered,sns_findSpecific_Item4_subjUndiscovered,sns_findSpecific_Item5_subjUndiscovered,sns_findAnything_BackPage_RT,sns_findAnything_BackPage_AOISelected,sns_findAnything_BackPage_AOIAccuracy,sns_findAnything_BackPage_FixationCount,sns_findAnything_FrontPage_RT,sns_findAnything_FrontPage_AOISelected,sns_findAnything_FrontPage_AOIAccuracy,sns_findAnything_FrontPage_FixationCount,iam_findSpecific_Item1_ClickAccurate,iam_findSpecific_Item2_ClickAccurate,iam_findSpecific_Item3_ClickAccurate,iam_findSpecific_Item4_ClickAccurate,iam_findSpecific_Item5_ClickAccurate,iam_findAnything_FrontPage_Undiscovered_TTFF,iam_findAnything_FrontPage_Undiscovered_TFD,iam_findAnything_FrontPage_Undiscovered_FixationCount,iam_findAnything_BackPage_Undiscovered_TTFF,iam_findAnything_BackPage_Undiscovered_TFD,iam_findAnything_BackPage_Undiscovered_FixationCount,iam_findAnything_FrontPage_SubjUndiscovered_TTFF,iam_findAnything_FrontPage_SubjUndiscovered_TFD,iam_findAnything_FrontPage_SubjUndiscovered_FixationCount,iam_findAnything_BackPage_SubjUndiscovered_TTFF,iam_findAnything_BackPage_SubjUndiscovered_TFD,iam_findAnything_BackPage_SubjUndiscovered_FixationCount,iam_standard_Slide39 Stim2_HighGP_1/4 Chicken_TTFF,iam_standard_Slide39 Stim2_HighGP_1/4 Chicken_TFD,iam_standard_Slide39 Stim2_HighGP_Full Chicken_TTFF,iam_standard_Slide39 Stim2_HighGP_Full Chicken_TFD,iam_standard_Slide39 Stim2_HighGP_Bowls and Salads_TTFF,iam_standard_Slide39 Stim2_HighGP_Bowls and Salads_TFD,iam_standard_Slide39 Stim2_HighGP_Sides_TTFF,iam_standard_Slide39 Stim2_HighGP_Sides_TFD,iam_standard_Slide39 Stim2_HighGP_1/2 Chicken_TTFF,iam_standard_Slide39 Stim2_HighGP_1/2 Chicken_TFD,iam_standard_Slide39 Stim2_HighGP_Sosaties_TTFF,iam_standard_Slide39 Stim2_HighGP_Sosaties_TFD,iam_standard_Slide48 Stim5_HighGP_1/4 Chicken_TTFF,iam_standard_Slide48 Stim5_HighGP_1/4 Chicken_TFD,iam_standard_Slide48 Stim5_HighGP_Full Chicken_TTFF,iam_standard_Slide48 Stim5_HighGP_Full Chicken_TFD,iam_standard_Slide48 Stim5_HighGP_Bowls and Salads_TTFF,iam_standard_Slide48 Stim5_HighGP_Bowls and Salads_TFD,iam_standard_Slide48 Stim5_HighGP_Sides_TTFF,iam_standard_Slide48 Stim5_HighGP_Sides_TFD,iam_standard_Slide48 Stim5_HighGP_1/2 Chicken_TTFF,iam_standard_Slide48 Stim5_HighGP_1/2 Chicken_TFD,iam_standard_Slide48 Stim5_HighGP_Sosaties_TTFF,iam_standard_Slide48 Stim5_HighGP_Sosaties_TFD,iam_standard_Slide42 Stim3_HighGP_1/4 Chicken_TTFF,iam_standard_Slide42 Stim3_HighGP_1/4 Chicken_TFD,iam_standard_Slide42 Stim3_HighGP_Full Chicken_TTFF,iam_standard_Slide42 Stim3_HighGP_Full Chicken_TFD,iam_standard_Slide42 Stim3_HighGP_Bowls and Salads_TTFF,iam_standard_Slide42 Stim3_HighGP_Bowls and Salads_TFD,iam_standard_Slide42 Stim3_HighGP_Sides_TTFF,iam_standard_Slide42 Stim3_HighGP_Sides_TFD,iam_standard_Slide42 Stim3_HighGP_1/2 Chicken_TTFF,iam_standard_Slide42 Stim3_HighGP_1/2 Chicken_TFD,iam_standard_Slide42 Stim3_HighGP_Sosaties_TTFF,iam_standard_Slide42 Stim3_HighGP_Sosaties_TFD,iam_standard_Slide51 Stim6_HighGP_1/4 Chicken_TTFF,iam_standard_Slide51 Stim6_HighGP_1/4 Chicken_TFD,iam_standard_Slide51 Stim6_HighGP_Full Chicken_TTFF,iam_standard_Slide51 Stim6_HighGP_Full Chicken_TFD,iam_standard_Slide51 Stim6_HighGP_Bowls and Salads_TTFF,iam_standard_Slide51 Stim6_HighGP_Bowls and Salads_TFD,iam_standard_Slide51 Stim6_HighGP_Sides_TTFF,iam_standard_Slide51 Stim6_HighGP_Sides_TFD,iam_standard_Slide51 Stim6_HighGP_1/2 Chicken_TTFF,iam_standard_Slide51 Stim6_HighGP_1/2 Chicken_TFD,iam_standard_Slide51 Stim6_HighGP_Sosaties_TTFF,iam_standard_Slide51 Stim6_HighGP_Sosaties_TFD,iam_standard_Slide39 Stim2_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide39 Stim2_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide39 Stim2_NewGP_Strips and Rice_TTFF,iam_standard_Slide39 Stim2_NewGP_Strips and Rice_TFD,iam_standard_Slide39 Stim2_NewGP_All-in-one bowl_TTFF,iam_standard_Slide39 Stim2_NewGP_All-in-one bowl_TFD,iam_standard_Slide39 Stim2_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide39 Stim2_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide39 Stim2_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide39 Stim2_NewGP_Strips Veg and Rice_TFD,iam_standard_Slide48 Stim5_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide48 Stim5_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide48 Stim5_NewGP_Strips and Rice_TTFF,iam_standard_Slide48 Stim5_NewGP_Strips and Rice_TFD,iam_standard_Slide48 Stim5_NewGP_All-in-one bowl_TTFF,iam_standard_Slide48 Stim5_NewGP_All-in-one bowl_TFD,iam_standard_Slide48 Stim5_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide48 Stim5_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide48 Stim5_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide48 Stim5_NewGP_Strips Veg and Rice_TFD,iam_standard_Slide42 Stim3_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide42 Stim3_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide42 Stim3_NewGP_Strips and Rice_TTFF,iam_standard_Slide42 Stim3_NewGP_Strips and Rice_TFD,iam_standard_Slide42 Stim3_NewGP_All-in-one bowl_TTFF,iam_standard_Slide42 Stim3_NewGP_All-in-one bowl_TFD,iam_standard_Slide42 Stim3_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide42 Stim3_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide42 Stim3_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide42 Stim3_NewGP_Strips Veg and Rice_TFD,iam_standard_Slide51 Stim6_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide51 Stim6_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide51 Stim6_NewGP_Strips and Rice_TTFF,iam_standard_Slide51 Stim6_NewGP_Strips and Rice_TFD,iam_standard_Slide51 Stim6_NewGP_All-in-one bowl_TTFF,iam_standard_Slide51 Stim6_NewGP_All-in-one bowl_TFD,iam_standard_Slide51 Stim6_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide51 Stim6_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide51 Stim6_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide51 Stim6_NewGP_Strips Veg and Rice_TFD
61,61,62,28,1,Nandos_Menu_Current_Subset1_2 (1),05/26/2025 3:45:51 PM,009_Resp_028.csv,5766.2114,Item_06,3.0,10.0,16982.037,Item_06,4.0,50.0,38292.0716,Item_16,3,101.0,4224.4561,Item_47,3.0,10.0,6365.9202,Item_30,4.0,20.0,0.0,0.0,0.0,1.0,0.0,67549.1258,InfoNon-Alc_09,3,166,176361.854,Item_20,4,476,,,,,,3681.95,32377.46,19.0,3418.25,13921.970000000001,14.0,7379.3,6728.459999999999,4.0,8131.52,2015.24,1.0,,,,,131.44,283.12,,,,,6493.53,399.71,,,,,,,3800.43,188.74666666666667,10961.94,199.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62,63,85,3,Nandos_Menu_NewUnique_Subset3_2,05/26/2025 4:05:23 PM,005_Resp_085.csv,7600.6083,Item_08,3.0,25.0,23143.3786,Item_17,4.0,67.0,6823.7001,,3,25.0,8378.0944,Item_10,3.0,23.0,5934.9899,Item_30,3.0,15.0,0.0,1.0,0.0,0.0,0.0,29894.6844,Item_115,3,74,65318.2084,Item_20,3,167,,,,,,901.63,40371.04,20.0,8296.43,8277.380000000001,5.0,5415.05,10225.98,6.0,8296.43,2514.86,1.0,5890.86,366.4,4858.27,283.13,4125.46,149.89,,,5224.68,266.47,6290.57,732.8050000000001,51.97,2198.3450000000003,11077.38,924.86,,,,,,,1734.1,1027.04,,,,,,,,,,,,,,,,,,,,,,,,,7872.77,183.19,8289.13,433.02,4125.46,149.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,63,64,50,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/26/2025 4:36:35 PM,011_Resp_050.csv,23949.5074,Item_65,3.0,57.0,34725.1366,Item_17,4.0,85.0,32269.0017,Item_61,4,84.0,5698.0435,Item_47,3.0,14.0,7017.1749,Item_46,4.0,20.0,0.0,1.0,0.0,0.0,0.0,35438.794,Item_116,3,83,56548.5102,Perimeter_00,3,145,,,,,,6427.92,12907.44,14.0,24951.8,2148.41,4.0,17586.57,3747.3100000000004,5.0,36260.34,732.79,1.0,7141.64,433.0,5459.51,349.73,1912.06,582.91,,,6542.06,383.04499999999996,7607.95,233.18,,,5620.34,1311.5700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3544.23,183.19,4027.19,416.37,1912.06,582.91,,,,,4271.3,782.0533333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64,65,79,3,Nandos_Menu_NewUnique_Subset3_2,05/26/2025 9:26:04 AM,008_Resp_079.csv,36071.239,Item_06,4.0,86.0,27278.078,,3.0,36.0,41077.1654,,3,36.0,17695.465,Item_10,3.0,46.0,65605.1672,Item_30,3.0,93.0,0.0,0.0,0.0,0.0,1.0,69345.8141,Item_18,4,112,183728.0731,Item_40,3,370,,,,,,10195.86,26680.820000000007,14.0,2318.57,11358.130000000001,4.0,,0.0,0.0,2318.57,9393.050000000001,3.0,,,,,5764.37,899.34,10527.6,799.49,,,,,0.0,563.51,,,1293.54,199.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8995.37,965.975,7996.1,965.96,5764.37,899.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65,66,74,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/26/2025 9:51:22 AM,007_Resp_074.csv,23354.3206,Item_09,3.0,74.0,12104.0871,Item_15,4.0,25.0,15675.7938,,3,41.0,10348.1598,Item_10,3.0,26.0,16205.5723,Item_46,3.0,31.0,0.0,1.0,0.0,1.0,0.0,13820.1862,Item_30,4,27,79715.0652,Item_01,4,220,,,,,,5969.52,12945.48,13.0,9655.28,10675.64,3.0,38679.33,6516.740000000001,6.0,,0.0,0.0,,,,,,,6710.17,216.5,,,,,,,5151.81,224.84,,,,,,,288.63,183.2,,,,,,,,,,,,,,,,,,,,,,,,,7293.09,488.5333333333333,9308.3,1998.58,,,,,,,11347.35,166.54,1670.98,149.88,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66,67,51,2,Nandos_Menu_NewFunctional_Subset2_2,05/26/2025 10:30:14 AM,003_Resp_051.csv,42686.1188,Item_32,4.0,93.0,24054.0744,Item_40,3.0,28.0,20731.3161,Item_42,3,37.0,18880.1301,Item_48,4.0,33.0,12475.673,Item_47,3.0,18.0,0.0,1.0,0.0,1.0,0.0,83665.3141,Item_70,4,179,198122.8014,Item_55,4,458,,,,,,5338.97,50014.009999999995,19.0,63380.58,2265.0,2.0,7437.46,21534.489999999998,6.0,,,,10598.77,283.11,8550.24,649.52,,,,,9899.26,499.65,1455.33,1498.93,3719.1,2081.84,,,,,,,,,3552.56,316.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67,68,54,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/26/2025 10:43:35 AM,008_Resp_054.csv,3428.728,Item_09,4.0,8.0,26525.8169,Item_17,4.0,75.0,5697.8609,Item_79,3,21.0,4061.7495,Item_47,4.0,12.0,25733.5968,Item_30,4.0,72.0,0.0,0.0,0.0,0.0,1.0,19375.0348,Item_48,4,39,37807.724,Item_114,4,87,,,,,,3283.81,14805.980000000001,11.0,5447.15,3935.22,3.0,6131.78,3863.88,3.0,24749.93,1548.89,1.0,,,8577.05,116.58,,,,,1348.92,149.89,9143.31,149.89,7447.95,366.4,,,5732.53,965.97,1735.4,424.695,,,8613.78,599.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9912.86,466.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68,69,56,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/26/2025 11:30:21 AM,009_Resp_056.csv,3657.8509,Item_65,4.0,11.0,10779.364,Item_17,4.0,19.0,124432.3677,Item_61,3,287.0,3786.1909,Item_10,4.0,11.0,2331.0781,Item_30,4.0,5.0,0.0,1.0,0.0,1.0,0.0,73122.8345,Item_26,4,146,148351.998,Item_31,3,343,,,,,,7471.7,53345.03,15.0,2142.57,22973.989999999998,5.0,12118.37,10309.279999999999,3.0,8854.42,3154.95,1.0,10332.87,166.54,,,10899.13,1090.35,,,,,,,,,,,9220.02,574.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10899.13,1090.35,,,,,6971.62,549.6166666666667,,,9220.02,574.585,,,,,,,,,,,,,,,,,,,,,,,,
69,69,70,81,3,Nandos_Menu_NewUnique_Subset3_2,05/26/2025 11:31:52 AM,007_Resp_081.csv,104158.9789,,3.0,237.0,99299.4227,Item_69,4.0,174.0,16016.8656,,3,35.0,16854.1425,Item_47,4.0,38.0,18895.3332,Item_46,4.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,54462.6851,Item_81,3,113,,,,,,10196.94,71165.64,19.0,40288.54,23832.79,5.0,10196.94,42635.89,12.0,40288.54,17304.16,3.0,,,,,,,,,,,,,678.36,3614.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,70,71,89,3,Nandos_Menu_NewUnique_Subset3_2,05/27/2025 1:08:11 PM,003_Resp_089.csv,25304.2075,Item_41,4.0,83.0,14469.2636,Item_15,4.0,37.0,23289.7837,Item_114,4,62.0,10067.8384,Item_10,4.0,23.0,16942.4283,,3.0,37.0,0.0,0.0,0.0,1.0,1.0,50083.1952,Item_26,4,101,93908.7859,Item_09,4,247,,,,,,1434.84,39937.99,17.0,41557.08,4230.33,4.0,1434.84,17487.45,8.0,41557.08,4230.33,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,71,72,64,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/27/2025 1:10:16 PM,014_Resp_064.csv,50166.3021,Item_09,4.0,132.0,14048.5372,Item_17,4.0,41.0,13180.0611,Item_61,3,35.0,5261.0339,Item_10,4.0,16.0,4441.9822,Item_30,3.0,8.0,,,,,,34341.5267,Visual_19,3,76,93254.236,Iterm_53,4,241,,,,,,2340.57,29611.94,15.0,21644.59,18453.53,4.0,,,,,,,,,,,,,,,,,,,1642.59,166.56,,,4923.57,965.97,,,,,1642.59,166.56,,,,,,,,,,,,,,,,,,,,,,,,,8361.22,499.635,,,,,,,,,7638.28,458.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,72,73,9,1,Nandos_Menu_Current_Subset1_2,05/27/2025 2:09:54 PM,004_Resp_009.csv,7939.2467,Item_17,3.0,23.0,14594.8474,Item_17,4.0,38.0,41772.1961,Item_78,3,99.0,6894.2265,Item_10,4.0,18.0,4643.4146,Item_30,3.0,10.0,0.0,1.0,0.0,1.0,0.0,89067.9547,Item_106,4,169,106092.5167,Item_15,4,285,,,,,,1075.27,24649.160000000003,13.0,888.97,74187.28,17.0,1075.27,14040.09,6.0,17693.58,3447.55,1.0,11072.24,482.99,,,10855.73,183.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10855.73,183.2,,,6868.15,116.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,73,74,66,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/27/2025 2:31:05 PM,015_Resp_066.csv,53522.7426,Item_09,3.0,153.0,12938.7477,Item_15,4.0,35.0,8868.0204,,4,30.0,10577.1018,Item_47,3.0,26.0,7707.9418,Item_46,3.0,17.0,,,,,,31955.7833,Heading_23,4,69,112394.3297,Item_32,4,240,,,,,,1458.01,12724.210000000001,16.0,6832.63,1832.02,2.0,,,,,,,,,9934.94,183.2,2023.98,308.10999999999996,4605.44,99.94,,,,,8556.27,249.8,5908.16,116.58,,,,,,,6774.35,199.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8968.97,516.3,2023.98,99.92,,,7840.11,199.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74,75,19,1,Nandos_Menu_Current_Subset1_2,05/27/2025 3:14:56 PM,003_Resp_019.csv,19885.0097,Item_74,4.0,52.0,9605.4013,Item_06,4.0,30.0,21007.7223,Item_53,4,57.0,7352.9635,Item_10,4.0,16.0,5919.7134,Item_26,4.0,12.0,0.0,0.0,0.0,0.0,0.0,20300.7231,Item_26,3,35,68459.7506,Item_69 dwelled on; Item_69 dwelled on (1),3,172,,,,,,11636.27,6878.370000000002,8.0,2262.73,12041.580000000002,9.0,23311.25,3697.34,1.0,11622.73,649.7,1.0,2993.57,383.06,2077.55,471.88000000000005,4375.91,741.1300000000001,,,,,3426.6,849.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,75,76,82,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/27/2025 4:45:09 PM,010_Resp_082.csv,2860.3222,Item_09,4.0,9.0,12436.3384,Item_17,3.0,38.0,8455.7848,Item_60,4,28.0,3790.6519,Item_47,4.0,9.0,6098.9048,Item_46,4.0,18.0,0.0,0.0,1.0,1.0,0.0,14620.0114,Heading_27,4,25,220498.9832,Item_45,4,550,,,,,,11847.51,76644.99,19.0,9374.69,549.6,1.0,26453.66,9759.65,4.0,9374.69,549.6,1.0,,,,,7713.38,716.16,,,,,,,11454.46,199.86,7873.71,216.52,,,,,,,,,,,,,3339.14,549.63,,,,,,,,,,,,,,,,,,,,,,,,,7713.38,716.16,,,9755.7,283.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,76,77,29,1,Nandos_Menu_Current_Subset1_2,05/27/2025 9:00:22 AM,005_Resp_029.csv,9293.0889,Item_17,3.0,27.0,57942.6228,Item_17,3.0,159.0,56770.1522,Item_07,4,153.0,6411.9392,Item_70,4.0,20.0,4245.855,Item_46,3.0,12.0,1.0,0.0,0.0,1.0,1.0,46916.9298,Visual_14,4,116,118479.3737,InfoAddDrink_03,4,273,,,,,,1718.8,25565.11,15.0,1342.02,22583.730000000003,16.0,1718.8,9859.61,6.0,3573.74,4580.01,3.0,,,,,,,,,,,,,,,3074.75,216.505,3557.72,283.14,6072.6,699.48,,,1359.31,149.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10702.59,433.02,8437.54,832.73,3557.72,283.14,,,,,,,,,,,,,,,,,,,,,,,,
77,77,78,60,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/27/2025 9:07:54 AM,012_Resp_060.csv,4671.3624,Item_65,3.0,15.0,43150.9045,Item_15,3.0,102.0,7910.5097,Item_61,3,16.0,4494.2422,Item_47,3.0,14.0,6915.5217,Item_30,4.0,21.0,0.0,1.0,0.0,1.0,0.0,36201.445,Item_13,4,82,95908.7164,Item_06,4,257,,,,,,8800.6,45483.99,15.0,20254.34,5462.73,2.0,8800.6,10475.810000000001,5.0,20254.34,3064.46,1.0,,,,,,,2778.18,266.475,10389.38,99.93,10156.21,166.55,9723.25,183.19,,,11738.46,249.8,,,,,729.71,333.08500000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78,79,55,2,Nandos_Menu_NewFunctional_Subset2_2,05/27/2025 10:00:30 AM,001_Resp_055.csv,43144.6432,Item_65,4.0,110.0,9409.4447,Item_17,3.0,28.0,7284.7228,Item_32,4,23.0,9949.9798,Item_10,4.0,29.0,5636.2945,Item_30,3.0,15.0,0.0,1.0,0.0,1.0,0.0,31816.932,Item_26,4,66,71313.1848,Item_42,4,176,,,,,,24847.65,14989.2,11.0,20552.45,8943.62,3.0,24847.65,10209.29,7.0,,0.0,0.0,,,10890.13,402.89000000000004,,,,,,,,,,,,,863.56,291.46000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11089.6,183.2,,,,,,,1946.11,133.24,,,,,,,,,,,,,,,,,,,,
79,79,80,62,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/27/2025 10:22:15 AM,013_Resp_062.csv,6704.1648,Item_65,3.0,23.0,11339.9622,Item_17,4.0,30.0,25651.2211,,3,82.0,2898.7086,Item_10,3.0,7.0,2331.3582,Item_30,4.0,11.0,0.0,1.0,0.0,1.0,1.0,28950.4661,Item_30,3,81,52076.1123,Item_37,3,167,,,,,,25356.19,7644.49,9.0,13852.17,4963.18,4.0,25356.19,5429.42,5.0,13852.17,4963.18,4.0,,,,,,,,,,,,,,,,,,,,,,,2315.0,116.58,,,,,,,,,,,,,,,,,,,,,,,5592.37,374.08,,,,,,,,,,,8410.61,174.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80,81,78,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/27/2025 11:12:07 AM,009_Resp_078.csv,14621.9697,Item_09,4.0,50.0,8147.4604,Item_17,4.0,15.0,4249.4794,Item_61,3,9.0,7306.4678,Item_10,3.0,25.0,4910.6942,,4.0,11.0,0.0,1.0,1.0,1.0,0.0,48819.2501,Item_26,4,87,97443.9268,Heading_22,3,217,,,,,,3373.05,33398.4,19.0,38183.39,17121.01,5.0,10268.09,15772.009999999998,8.0,38183.39,2681.41,1.0,,,,,,,4561.32,283.13,,,,,,,2934.75,327.5333333333333,,,,,,,6648.74,416.37,,,,,,,,,,,,,,,,,,,,,,,,,6693.12,2945.1133333333332,,,,,,,,,11578.53,166.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81,82,22,1,Nandos_Menu_Current_Subset1_2,05/28/2025 9:19:24 AM,002_Resp_022.csv,15351.2,Item _72,3.0,37.0,74621.3246,,4.0,194.0,12034.5724,,3,40.0,7407.2342,Item_47,4.0,23.0,3395.9842,,4.0,10.0,0.0,1.0,0.0,1.0,0.0,85931.8247,Item_91,4,191,223741.0799,Item_11 dwelled on; Item_11 dwelled on (1),3,443,,,,,,6943.73,36756.869999999995,13.0,10639.98,26048.03,16.0,6943.73,29095.72,9.0,15786.27,3763.95,1.0,,,3179.44,199.86,,,,,6327.17,283.13,,,,,7967.0,241.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,82,83,57,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/28/2025 9:47:05 AM,016_Resp_057.csv,4507.6482,Item_09,4.0,10.0,22978.0816,Item_17,3.0,57.0,6108.0874,,4,16.0,8943.9368,Item_47,4.0,20.0,3000.609,Item_30,4.0,5.0,0.0,0.0,0.0,1.0,1.0,35542.0217,Item_30,4,50,126392.4468,Item_24,4,249,,,,,,3546.18,2631.41,7.0,23660.29,15139.089999999998,5.0,,0.0,0.0,29306.24,6878.37,2.0,,,,,,,10221.47,416.37,,,,,,,2348.19,674.5150000000001,5112.87,5429.44,,,,,1032.47,249.82,,,,,,,,,,,,,,,,,,,,,,,,,8872.44,1207.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,83,84,88,3,Nandos_Menu_NewUnique_Subset3_2,05/28/2025 10:17:14 AM,002_Resp_088.csv,,,,,33177.52,Item_17,4.0,70.0,19903.6326,Item_32,4,53.0,8958.5597,Item_10,4.0,16.0,10871.3196,Item_46,3.0,23.0,0.0,1.0,0.0,1.0,1.0,49575.1936,Item_46,3,126,141254.3384,Item_17,4,320,,,,,,5986.77,25647.989999999998,17.0,2700.15,8094.200000000001,5.0,5986.77,14605.92,7.0,2700.15,6245.52,4.0,,,,,,,,,,,,,1312.36,1215.79,,,9439.87,116.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9439.87,116.58,,,,,,,,,,,,,,,,,,,,
84,84,85,84,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/28/2025 10:32:28 AM,011_Resp_084.csv,52888.4756,Item_09,4.0,121.0,64556.6685,Item_17,4.0,176.0,13553.764,,3,31.0,10100.7097,Item_10,4.0,30.0,5880.0118,Item_46,4.0,14.0,0.0,1.0,0.0,1.0,0.0,11802.4023,Item_38,4,23,106894.1044,Item_35,4,268,,,,,,5552.17,32293.45,19.0,15743.69,149.89,1.0,39777.56,9493.11,7.0,,0.0,0.0,3293.93,588.4733333333334,2711.02,199.87,9306.28,133.24,5742.18,166.54,3943.47,516.3,4543.03,816.09,,,,,4785.97,624.56,,,,,3420.29,782.76,,,,,2248.41,166.56,,,,,,,,,,,,,,,,,2215.69,682.84,,,5975.36,832.72,,,,,,,8533.27,541.28,,,7817.12,483.0,,,,,,,,,,,,,,,,,,,,,,,,
85,85,86,90,3,Nandos_Menu_NewUnique_Subset3_2,05/28/2025 11:13:30 AM,001_Resp_090.csv,30995.0243,Item_41,4.0,99.0,16686.2631,Item_17,4.0,51.0,88900.4467,Item_23,4,237.0,6532.6772,Item_10,4.0,16.0,13380.9345,Item_30,4.0,38.0,0.0,0.0,0.0,1.0,1.0,30082.4977,Item_26,4,68,46235.9133,Item_17,3,115,,,,,,2340.67,17304.61,12.0,8719.42,12952.39,5.0,18362.52,3980.6499999999996,3.0,8719.42,7273.47,4.0,,,,,4465.04,199.86,2966.12,366.4,4231.88,166.55,11759.81,133.24,670.41,541.285,,,,,,,,,7332.31,266.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465.04,199.86,,,,,10596.64,1340.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
